id,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,backdrop_path,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages,keywords,media_type
454,Romeo + Juliet,6.795,4681,Released,1996-11-01,147298761,120,False,/m0miV65ZZIp13TNHJSRUF6vmCos.jpg,14500000,http://www.romeoandjuliet.com,tt0117509,en,Romeo + Juliet,"In director Baz Luhrmann's contemporary take on William Shakespeare's classic tragedy, the Montagues and Capulets have moved their ongoing feud to the sweltering suburb of Verona Beach, where Romeo and Juliet fall in love and secretly wed. Though the film is visually modern, the bard's dialogue remains.",21.63,/eLf4jclPijOqfEp6bDAmezRFxk5.jpg,My only love sprung from my only hate.,"Drama, Romance","20th Century Fox, Bazmark Films","Australia, Mexico, United States of America",English,"suicide, gang war, forbidden love, based on play or musical, murder, gun violence, star crossed lovers, shakespeare in modern dress, teenage romance, masquerade",movie
9325,The Jungle Book,7.276,5809,Released,1967-10-18,205843612,78,False,/mdcZu40eNYXHYfakT2IJRocKuNw.jpg,4000000,http://movies.disney.com/the-jungle-book-1967,tt0061852,en,The Jungle Book,"The boy Mowgli makes his way to the man-village with Bagheera, the wise panther. Along the way he meets jazzy King Louie, the hypnotic snake Kaa and the lovable, happy-go-lucky bear Baloo, who teaches Mowgli ""The Bare Necessities"" of life and the true meaning of friendship.",55.91,/yN1kuupnPTLUprgfvC5WapgrxG4.jpg,The Jungle is JUMPIN'!,"Family, Animation, Adventure",Walt Disney Productions,United States of America,English,"based on novel or book, narration, human animal relationship, musical, feral child, anthropomorphism, jungle, orphan, india, animal lead",movie
639721,The Addams Family 2,7.012,1152,Released,2021-10-01,119815153,93,False,/9e6wp707XMouPG939o2fHunXXJR.jpg,0,https://mgm.com/movies/the-addams-family-2,tt11125620,en,The Addams Family 2,The Addams get tangled up in more wacky adventures and find themselves involved in hilarious run-ins with all sorts of unsuspecting characters.,36.131,/ld7YB9vBRp1GM1DT3KmFWSmtBPB.jpg,Unhappy to see you again.,"Animation, Adventure, Comedy, Family, Fantasy, Horror","Metro-Goldwyn-Mayer, Bron Studios, BermanBraun, Cinesite Animation, Nitrogen Studios Canada","Canada, United States of America","English, Spanish, Latin, Ukrainian","kidnapping, supernatural, grand canyon, niagara falls, family, san antonio, texas, scientific experiment, comedy",movie
805327,Look Both Ways,6.907,560,Released,2022-08-16,0,110,False,/q8NOU6y1E5m72n7Rpi4Vcrmk3Vh.jpg,0,https://www.netflix.com/title/81050546,tt14298328,en,Look Both Ways,"On the eve of her college graduation, Natalie's life diverges into two parallel realities: one in which she becomes pregnant and must navigate motherhood as a young adult in her Texas hometown, the other in which she moves to LA to pursue her career. In both journeys throughout her twenties, Natalie experiences life-changing love, devastating heartbreak and rediscovers herself.",26.733,/jq8IGJgg16mJ95a5OPyS7eGJaam.jpg,"Wherever life takes you, let love guide you.","Romance, Drama, Comedy","Screen Arcade, CatchLight Studios",United States of America,English,"texas, graduation, romantic comedy, parallel lives, dramedy, pregnancy test",movie
230179,Big Game,5.473,1063,Released,2014-09-05,7500000,90,False,/2gccYK4lqVeRzrXYZmiZhL0P7Ft.jpg,8500000,,tt2088003,en,Big Game,"Air Force One is shot down by terrorists, leaving the President of the United States stranded in the wilderness of Finland. 13-year-old Oskari is on a hunting mission to prove his maturity to his kinsfolk by tracking down a deer, but instead discovers the President in an escape pod. With the terrorists closing in to capture their prize, the unlikely duo team up to escape their hunters.",14.82,/iZZ5IikYOp3VlyrzyJs4hxSHHXi.jpg,,"Action, Adventure, Thriller","Bavaria Film Partners, Subzero Film Entertainment, Altitude Film Entertainment, VisionPlus Fund I, Ketchup Entertainment, Waterstone Entertainment, Head Gear Films, Metrol Technology, Film House Germany, Egoli Tossell Film","Finland, Germany, United Kingdom","Finnish, English","escape, parachute, president, air force one, terrorism, explosion, finland",movie
49018,Insidious,6.947,6298,Released,2011-03-31,99870886,103,False,/bylGn5OC2h3BWfGLYFtIcxlYxLy.jpg,1500000,http://www.insidious-movie.com/,tt1591095,en,Insidious,"A family discovers that dark spirits have invaded their home after their son inexplicably falls into an endless sleep. When they reach out to a professional for help, they learn things are a lot more personal than they thought.",40.882,/tmlDFIUpGRKiuWm9Ixc6CYDk4y0.jpg,It's not the House that's Haunted.,"Horror, Thriller","FilmDistrict, Stage 6 Films, Alliance Films, IM Global, Haunted Movies, Blumhouse Productions, Solana Films","Canada, United States of America",English,"medium, evil spirit, house warming, aftercreditsstinger, insidious, supernatural power",movie
565,The Ring,6.651,5706,Released,2002-10-18,249348933,115,False,/6TBaTZCq0FdjrXcj9mKdHGpcr2D.jpg,48000000,,tt0298130,en,The Ring,Rachel Keller is a journalist investigating a videotape that may have killed four teenagers. There is an urban legend about this tape: the viewer will die seven days after watching it. Rachel tracks down the video... and watches it. Now she has just seven days to unravel the mystery of the Ring so she can save herself and her son.,25.195,/e2t5CKMox7tjv3iD3Ko7NdFa5lJ.jpg,"Before you die, you see…","Horror, Mystery","BenderSpink, Parkes+MacDonald Image Nation, DreamWorks Pictures, TOHO","Japan, United States of America",English,"journalist, island, drowning, investigation, supernatural, horse, telephone, paranormal, remake, curse, cabin in the woods, ghost, well, videotape, mysterious death",movie
4234,Scream 3,5.976,3157,Released,2000-02-03,161834276,116,False,/4JOPLgIwDQ1qNI5EHiCF5hPII8Y.jpg,40000000,,tt0134084,en,Scream 3,"While Sidney lives in safely guarded seclusion, bodies begin dropping around the Hollywood set of STAB 3, the latest movie based on the gruesome Woodsboro killings.",41.911,/qpH8ToZVlFD1bakL04LkEKodyDI.jpg,Someone has taken their love of trilogies one step too far.,"Horror, Mystery","Craven-Maddalena Films, Dimension Films, Konrad Pictures, Miramax",United States of America,English,"mask, isolation, movie business, ex-cop, serial killer, reporter, slasher, hollywood, self-referential, phone call, former-reporter, hollywood, usa, annual phone call",movie
642,Butch Cassidy and the Sundance Kid,7.604,1972,Released,1969-01-15,102308889,111,False,/C6jcUqld8M6hZQmzBxgwHuQ4qT.jpg,6000000,,tt0064115,en,Butch Cassidy and the Sundance Kid,"In late 1890s Wyoming, Butch Cassidy is the affable, clever and talkative leader of the outlaw Hole in the Wall Gang. His closest companion is the laconic dead-shot Sundance Kid. As the west rapidly becomes civilized, the law finally catches up to Butch, Sundance and their gang.  Chased doggedly by a special posse, the two decide to make their way to South America in hopes of evading their pursuers once and for all.",23.266,/gFmmykF1Ym3OGzENo50nZQaD1dx.jpg,"Not that it matters, but most of it is true.",Western,"Campanile Productions, 20th Century Fox, George Roy Hill-Paul Monash Production, Newman-Foreman Company",United States of America,"English, Spanish","dynamite, bolivia, male friendship, on the run, shootout, buddy, train robbery, posse, last stand, escape plan, western bandits, preserved film",movie
420821,Chip 'n Dale: Rescue Rangers,7.013,1079,Released,2022-05-20,0,99,False,/qK7Ssnrfvrt65F66A1thvehfQg2.jpg,0,https://www.disneyplus.com/movies/chip-n-dale-rescue-rangers/9WluNFNFwNHY,tt3513500,en,Chip 'n Dale: Rescue Rangers,"Decades since their successful television series was canceled, Chip has succumbed to a life of suburban domesticity as an insurance salesman. Dale, meanwhile, has had CGI surgery and works the nostalgia convention circuit, desperate to relive his glory days. When a former cast mate mysteriously disappears, Chip and Dale must repair their broken friendship and take on their Rescue Rangers detective personas once again to save their friend’s life.",30.767,/7UGmn8TyWPPzkjhLUW58cOUHjPS.jpg,It's not a reboot. It's a comeback.,"Animation, Family, Comedy, Adventure, Mystery","Walt Disney Pictures, Mandeville Films",United States of America,English,"cartoon, peter pan, los angeles, california, former best friend, missing person, duringcreditsstinger, live action and animation, bootleg, corrupt cop",movie
353081,Mission: Impossible - Fallout,7.414,7537,Released,2018-07-13,791657398,147,False,/aw4FOsWr2FY373nKSxbpNi3fz4F.jpg,178000000,,tt4912910,en,Mission: Impossible - Fallout,"When an IMF mission ends badly, the world is faced with dire consequences. As Ethan Hunt takes it upon himself to fulfill his original briefing, the CIA begin to question his loyalty and his motives. The IMF team find themselves in a race against time, hunted by assassins while trying to prevent a global catastrophe.",61.258,/AkJQpZp9WoNdj7pLYSj1L0RcMMN.jpg,Some missions are not a choice.,"Action, Adventure","Paramount, Bad Robot, Skydance, TC Productions",United States of America,"English, French","race against time, london, england, helicopter, paris, france, plutonium, gun, spy, countdown, norway, sequel, motorcycle, bomb remote detonator, handgun, hand to hand combat, kashmir",movie
11688,The Emperor's New Groove,7.551,6109,Released,2000-12-15,169327687,78,False,/mZj8EUr6F1x2PWZjKPxaeYd5WRw.jpg,100000000,,tt0120917,en,The Emperor's New Groove,"Kuzco is a self-centered emperor who summons Pacha from a village and to tell him that his home will be destroyed to make room for Kuzco's new summer home. Kuzco's advisor, Yzma, tries to poison Kuzco and accidentally turns him into a llama, who accidentally ends up in Pacha's village. Pacha offers to help Kuzco if he doesn't destroy his house, and so they form an unlikely partnership.",76.823,/wwbgkXQBEKtnyIJapk6gUgWkVw8.jpg,It's all about... ME!,"Adventure, Animation, Comedy, Family, Fantasy","Walt Disney Pictures, Walt Disney Feature Animation",United States of America,English,"central and south america, kingdom, birthday, peru, emperor, palace, berater, breaking the fourth wall, incan empire, assassination attempt, 15th century, llama",movie
388,Inside Man,7.399,5297,Released,2006-03-17,186003591,129,False,/2QxNeZ9ejpkAE7Q1DMWzJDDhrVP.jpg,45000000,http://theinsideman.net,tt0454848,en,Inside Man,"When an armed, masked gang enter a Manhattan bank, lock the doors and take hostages, the detective assigned to effect their release enters negotiations preoccupied with corruption charges he is facing.",24.586,/5ljZJLpQj8s3iSk3LylnFDyDoIK.jpg,It looked like the perfect bank robbery. But you can’t judge a crime by its cover.,"Crime, Drama, Thriller","40 Acres and a Mule Filmworks, Imagine Entertainment, Universal Pictures",United States of America,"English, Albanian","new york city, nazi, court case, kidnapping, hostage, bank, bank manager, ultimatum, heist, anti-semitism, police detective, bank robbery, hostage situation, financial transactions, bank vault, dark past, manhattan, new york city, secret past, crooked banker, secret, public figure",movie
10740,Birth,5.901,566,Released,2004-10-29,0,100,False,/qyR72wkksbGWkVGuniCjVF7Mkmq.jpg,20000000,,tt0337876,en,Birth,"It took Anna 10 years to recover from the death of her husband, Sean, but now she's on the verge of marrying her boyfriend, Joseph, and finally moving on. However, on the night of her engagement party, a young boy named Sean turns up, saying he is her dead husband reincarnated. At first she ignores the child, but his knowledge of her former husband's life is uncanny, leading her to believe that he might be telling the truth.",21.75,/6NY23F5HKQ6PrnBJmSgAK6e4et7.jpg,Careful what you wish for.,"Drama, Mystery","Academy Films, Fine Line Features, New Line Cinema, Lou Yi","France, Germany, United States of America, United Kingdom",English,"new york city, loss of loved one, love letter, reincarnation, friends, little boy, grief, mistress, wedding, widower, death",movie
14306,Marley & Me,7.199,4312,Released,2008-12-25,255743093,115,False,/tVoWbAAfTDIhTeo78SbA2V6mv8E.jpg,60000000,http://marleyandmemovie.com/,tt0822832,en,Marley & Me,"A newly married couple, in the process of starting a family, learn many of life's important lessons from their trouble-loving retriever, Marley. Packed with plenty of laughs to lighten the load, the film explores the highs and lows of marriage, maturity and confronting one's own mortality, as seen through the lens of family life with a dog.",21.498,/vMNqPN7EdRjqHnccCqtEkC61r3y.jpg,Heel the love.,"Comedy, Family","Sunswept Entertainment, Dune Entertainment III",United States of America,English,"journalist, based on novel or book, puppy, love, dog, duringcreditsstinger, pets, columnist, animal lead, pet ownership, comforting",movie
45610,Machine Gun Preacher,6.72,940,Released,2011-09-23,2527904,129,False,/eUqdBXJsYV71kt6tocosbUoICiP.jpg,30000000,,tt1586752,en,Machine Gun Preacher,"The true story of Sam Childers, a former drug-dealing biker who finds God and became a crusader for hundreds of Sudanese children who've been kidnapped and pressed into duty as soldiers.",28.312,/A9gRYTyNLGJuxHmqdGM5UxHxJtB.jpg,Hope is the greatest weapon of all,"Action, Thriller, Crime","Virgin Produced, Relativity Media, Mpower Pictures, Apparatus Productions, GG Filmz, 1984 Private Defense Contractors, ITS Capital, Merlina Entertainment, MGP Productions, Moonlighting Films, Safady Entertainment",United States of America,"Arabic, English",duringcreditsstinger,movie
13811,Knowing,6.18,4902,Released,2009-03-19,155446362,121,False,/tuYGaYW33H9qfmNRvyTXPXKtgeJ.jpg,50000000,http://knowing-themovie.com/,tt0448011,en,Knowing,A teacher opens a time capsule that has been dug up at his son's elementary school; in it are some chilling predictions -- some that have already occurred and others that are about to -- that lead him to believe his family plays a role in the events that are about to unfold.,37.125,/nO9gTGDNdYnPr9ILKNQmk6EVTVR.jpg,What happens when the numbers run out?,"Action, Mystery, Science Fiction, Thriller","Summit Entertainment, Escape Artists, Mystery Clock Cinema, Kaplan/Perrone Entertainment, Wintergreen Productions, Goldcrest","United Kingdom, United States of America, Australia",English,"cataclysm, code, time capsule, end of the world, astrophysicist, grieving widower, lexington massachusetts, westford massachusetts, prediction, researcher, numbers, news",movie
